com.samsung.shealth.step_daily_trend,6285005,6,,,,,,,,,,
binning_data,update_time,create_time,source_pkg_name,source_type,count,speed,distance,calorie,deviceuuid,pkg_name,datauuid,day_time
decafdf7-938c-4b7e-8ca4-cc9734f13a52.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,279,1.2886842,208.57,10.95,BShvpHGgDk,com.sec.android.app.shealth,decafdf7-938c-4b7e-8ca4-cc9734f13a52,1.68636E+12
d0ad3d44-7e08-41d7-910c-de90076cfa59.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,1260,1.1720043,894.02,52.55,BShvpHGgDk,com.sec.android.app.shealth,d0ad3d44-7e08-41d7-910c-de90076cfa59,1.68644E+12
5560e868-5e94-4eca-9c20-ef354048bdae.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,7250,1.1604886,5161.43,304.65,BShvpHGgDk,com.sec.android.app.shealth,5560e868-5e94-4eca-9c20-ef354048bdae,1.68653E+12
909c3c12-5c79-4a38-98fa-d642c49b37af.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,1250,1.1927439,875.97,52.3,BShvpHGgDk,com.sec.android.app.shealth,909c3c12-5c79-4a38-98fa-d642c49b37af,1.68661E+12
67721e46-044b-4856-9df9-ae9019462c46.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,3022,1.2250454,2165.47,127.84,BShvpHGgDk,com.sec.android.app.shealth,67721e46-044b-4856-9df9-ae9019462c46,1.6867E+12
054ef274-8cff-45a3-9fe5-fd681d5bb1a6.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,5380,1.28301,4005.91,230.70999,BShvpHGgDk,com.sec.android.app.shealth,054ef274-8cff-45a3-9fe5-fd681d5bb1a6,1.68679E+12
77b4faa6-3a25-40cd-91b1-b289d9dba165.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,2403,1.234305,1718.1901,101.659996,BShvpHGgDk,com.sec.android.app.shealth,77b4faa6-3a25-40cd-91b1-b289d9dba165,1.68687E+12
a2eeee3b-594c-440e-8dd6-89db979e22d4.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,3045,1.3467326,2279.36,125.52,BShvpHGgDk,com.sec.android.app.shealth,a2eeee3b-594c-440e-8dd6-89db979e22d4,1.68696E+12
60a56ec4-a33b-444d-bc4a-c8bbc7cd2782.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,7338,1.2050302,5361.92,297.72998,BShvpHGgDk,com.sec.android.app.shealth,60a56ec4-a33b-444d-bc4a-c8bbc7cd2782,1.68705E+12
6b7cb735-a6b0-4cc8-a0ff-2bfc73c945bc.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,3062,1.3106709,2335.01,124.78999,BShvpHGgDk,com.sec.android.app.shealth,6b7cb735-a6b0-4cc8-a0ff-2bfc73c945bc,1.68713E+12
e133ccae-1c10-4316-984a-0f0109b5637f.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,4820,1.2620788,3621.5,193,BShvpHGgDk,com.sec.android.app.shealth,e133ccae-1c10-4316-984a-0f0109b5637f,1.68722E+12
1844c3e7-a0da-4628-8acd-a27c37d45dd2.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,3230,1.2672622,2413.5,127.95,BShvpHGgDk,com.sec.android.app.shealth,1844c3e7-a0da-4628-8acd-a27c37d45dd2,1.68731E+12
709ea7ad-6845-4338-837b-cbd381e0e5fd.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,2622,1.2562817,1953.74,103.78,BShvpHGgDk,com.sec.android.app.shealth,709ea7ad-6845-4338-837b-cbd381e0e5fd,1.68739E+12
c7896d39-fd45-44a0-b9b5-8da57ded368a.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,5477,1.2677842,4110.12,218.76,BShvpHGgDk,com.sec.android.app.shealth,c7896d39-fd45-44a0-b9b5-8da57ded368a,1.68748E+12
89a6122a-4fa0-44c9-9a35-33b734c81a1d.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,5829,1.2316688,4349.7397,231.37,BShvpHGgDk,com.sec.android.app.shealth,89a6122a-4fa0-44c9-9a35-33b734c81a1d,1.68756E+12
9dcea853-8b97-41e5-af33-d52d7fc7c02a.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,7109,1.2609136,5324.68,283.3,BShvpHGgDk,com.sec.android.app.shealth,9dcea853-8b97-41e5-af33-d52d7fc7c02a,1.68765E+12
a41eeadc-a816-4de9-b031-1ac88e16e5da.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,6744,1.2838173,5071.28,269.63998,BShvpHGgDk,com.sec.android.app.shealth,a41eeadc-a816-4de9-b031-1ac88e16e5da,1.68774E+12
d9fc9008-2aea-4a1f-8c0c-2050c5326c74.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,4276,1.2082026,3162.73,170.5,BShvpHGgDk,com.sec.android.app.shealth,d9fc9008-2aea-4a1f-8c0c-2050c5326c74,1.68782E+12
6e914c67-1d55-43ed-907c-c582f464c0b9.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,4930,1.186694,3630.96,195.04,BShvpHGgDk,com.sec.android.app.shealth,6e914c67-1d55-43ed-907c-c582f464c0b9,1.68791E+12
c07f2cb7-8763-4ccf-9d3e-ec63b722ea34.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,8098,1.2435064,5930.98,328.75,BShvpHGgDk,com.sec.android.app.shealth,c07f2cb7-8763-4ccf-9d3e-ec63b722ea34,1.688E+12
e2e4d628-a53d-4154-acc3-cd059120ccb3.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,2329,1.2669636,1749.52,93.43,BShvpHGgDk,com.sec.android.app.shealth,e2e4d628-a53d-4154-acc3-cd059120ccb3,1.68808E+12
8e90986c-c927-475f-9db9-f618c1eb9408.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,9762,1.2485843,7180.82,387.18,BShvpHGgDk,com.sec.android.app.shealth,8e90986c-c927-475f-9db9-f618c1eb9408,1.68817E+12
0063cd71-1234-4a37-a2a5-73b269cbd528.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,8706,1.2256762,6447.4,343.44,BShvpHGgDk,com.sec.android.app.shealth,0063cd71-1234-4a37-a2a5-73b269cbd528,1.68826E+12
4f367888-1f4b-458e-a5b4-b7e30a6ca5a0.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,10734,1.2377523,7710.84,443.24,BShvpHGgDk,com.sec.android.app.shealth,4f367888-1f4b-458e-a5b4-b7e30a6ca5a0,1.68834E+12
7d260efc-c737-49e1-9789-34a02c54b57d.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,3424,1.2479602,2554.25,135.95999,BShvpHGgDk,com.sec.android.app.shealth,7d260efc-c737-49e1-9789-34a02c54b57d,1.68843E+12
4388b4f7-482e-4716-8de9-d993926e23e7.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,4110,1.2542813,3072.8,163.06,BShvpHGgDk,com.sec.android.app.shealth,4388b4f7-482e-4716-8de9-d993926e23e7,1.68852E+12
222f7ddd-0558-4251-8c54-08583dd8ac4d.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,5568,1.3266604,4229.99,223.06999,BShvpHGgDk,com.sec.android.app.shealth,222f7ddd-0558-4251-8c54-08583dd8ac4d,1.6886E+12
39f71c17-9dcf-4a1b-a8bc-eaa0ff2bb7c5.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,7520,1.287235,5511.87,319.12,BShvpHGgDk,com.sec.android.app.shealth,39f71c17-9dcf-4a1b-a8bc-eaa0ff2bb7c5,1.68869E+12
58df0e17-3f5d-49ef-894e-87541dcc6bcb.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,4121,1.2778863,3015.92,162.84,BShvpHGgDk,com.sec.android.app.shealth,58df0e17-3f5d-49ef-894e-87541dcc6bcb,1.68877E+12
8db8254f-c762-4b47-8afc-c080a36e4a46.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,7660,1.3063079,5794.05,307.36,BShvpHGgDk,com.sec.android.app.shealth,8db8254f-c762-4b47-8afc-c080a36e4a46,1.68886E+12
e35ee61b-1417-41bd-ab99-c36343a521b3.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,3398,1.3295206,2616.6099,139.79,BShvpHGgDk,com.sec.android.app.shealth,e35ee61b-1417-41bd-ab99-c36343a521b3,1.68895E+12
e7d09ad7-5c58-4ef7-a725-9c3196a03fa4.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,11659,1.2571752,8622.7705,463.63998,BShvpHGgDk,com.sec.android.app.shealth,e7d09ad7-5c58-4ef7-a725-9c3196a03fa4,1.68903E+12
3602c54f-d3ed-488c-972e-a47c669a3e05.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,8407,1.3603526,6491.53,342.22998,BShvpHGgDk,com.sec.android.app.shealth,3602c54f-d3ed-488c-972e-a47c669a3e05,1.68912E+12
f1f6e5b8-759d-4098-9452-f3941fe43df9.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,6977,1.2147238,5143.39,280.62,BShvpHGgDk,com.sec.android.app.shealth,f1f6e5b8-759d-4098-9452-f3941fe43df9,1.68921E+12
b0bfa5ee-e6bc-4d25-a641-3b6bb42d9c80.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,5988,1.2319298,4463.89,237.96999,BShvpHGgDk,com.sec.android.app.shealth,b0bfa5ee-e6bc-4d25-a641-3b6bb42d9c80,1.68929E+12
6213a15a-51d8-4ce1-ade8-683bbb24aa85.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,6033,1.2465291,4494.58,237.52,BShvpHGgDk,com.sec.android.app.shealth,6213a15a-51d8-4ce1-ade8-683bbb24aa85,1.68938E+12
4d424d72-135a-45f2-abfd-b911760a9d26.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,4791,1.2352817,3563.02,188.78,BShvpHGgDk,com.sec.android.app.shealth,4d424d72-135a-45f2-abfd-b911760a9d26,1.68947E+12
7f9f1705-fded-46f0-b3d1-3598b7e36cd0.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,3887,1.2067974,2872.34,153.56,BShvpHGgDk,com.sec.android.app.shealth,7f9f1705-fded-46f0-b3d1-3598b7e36cd0,1.68955E+12
3d39ac3f-142c-4244-ba46-e1d74614213a.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,1587,1.2188298,1182.1,62.61,BShvpHGgDk,com.sec.android.app.shealth,3d39ac3f-142c-4244-ba46-e1d74614213a,1.68964E+12
11720fa5-b9dd-4dd0-a317-beb3d8c95343.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,5588,1.2277435,4159.72,220.77998,BShvpHGgDk,com.sec.android.app.shealth,11720fa5-b9dd-4dd0-a317-beb3d8c95343,1.68972E+12
abfc02fe-c4ee-44bf-a103-66f1b1e6c10a.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,5071,1.2750313,3793.37,200.76999,BShvpHGgDk,com.sec.android.app.shealth,abfc02fe-c4ee-44bf-a103-66f1b1e6c10a,1.68981E+12
0af83867-c156-4010-b4c3-b342d5d45b39.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,6940,1.2604419,5092.62,281.65,BShvpHGgDk,com.sec.android.app.shealth,0af83867-c156-4010-b4c3-b342d5d45b39,1.6899E+12
4a992253-f654-49b2-9e87-3ac88071b770.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,4788,1.2991675,3591.62,190.53,BShvpHGgDk,com.sec.android.app.shealth,4a992253-f654-49b2-9e87-3ac88071b770,1.68998E+12
1bf30dea-13be-43d6-8cb0-2395ab009197.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,1714,1.3119862,1298.72,69.229996,BShvpHGgDk,com.sec.android.app.shealth,1bf30dea-13be-43d6-8cb0-2395ab009197,1.69007E+12
58616845-c51e-455d-bd0e-c6c8cba7c23f.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,3724,1.3086545,2803.68,147.31,BShvpHGgDk,com.sec.android.app.shealth,58616845-c51e-455d-bd0e-c6c8cba7c23f,1.69016E+12
2d22ea78-f565-4072-bf23-4d900aed3639.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,4210,1.2626566,3145.71,167.90999,BShvpHGgDk,com.sec.android.app.shealth,2d22ea78-f565-4072-bf23-4d900aed3639,1.69024E+12
1920b3dc-4124-4571-8423-5438e8b215d0.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,7296,1.1900448,5392.74,289.13,BShvpHGgDk,com.sec.android.app.shealth,1920b3dc-4124-4571-8423-5438e8b215d0,1.69033E+12
89dd13e3-9efe-4592-a03c-39f5832dbd74.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,4433,1.2929443,3349.47,176.10999,BShvpHGgDk,com.sec.android.app.shealth,89dd13e3-9efe-4592-a03c-39f5832dbd74,1.69042E+12
e7d3b8f7-f3ef-4a6f-96d5-66a76cb114f0.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,4590,1.2697757,3444.24,182.18999,BShvpHGgDk,com.sec.android.app.shealth,e7d3b8f7-f3ef-4a6f-96d5-66a76cb114f0,1.6905E+12
ce2cd667-7cb6-4384-9b39-4f08e679bee7.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,1759,1.2444253,1318.09,69.36,BShvpHGgDk,com.sec.android.app.shealth,ce2cd667-7cb6-4384-9b39-4f08e679bee7,1.69059E+12
63771b10-93d2-4b30-b115-c6cebd24e2d9.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,2544,1.2891725,1910.42,100.979996,BShvpHGgDk,com.sec.android.app.shealth,63771b10-93d2-4b30-b115-c6cebd24e2d9,1.69068E+12
d5274850-5cb6-4f5d-aad8-3b1720c9aeb1.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,4986,1.2490413,3706.91,198.15,BShvpHGgDk,com.sec.android.app.shealth,d5274850-5cb6-4f5d-aad8-3b1720c9aeb1,1.69076E+12
66ba5f0a-24be-48fb-b503-5aa1d8e79329.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,4518,1.2502145,3345.03,179.12,BShvpHGgDk,com.sec.android.app.shealth,66ba5f0a-24be-48fb-b503-5aa1d8e79329,1.69085E+12
d9f019f7-b20b-4ea1-b93e-d5dca71930ff.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,4696,1.268167,3461.6401,190.24998,BShvpHGgDk,com.sec.android.app.shealth,d9f019f7-b20b-4ea1-b93e-d5dca71930ff,1.69093E+12
08598ba8-ae01-411c-b0dd-0e8b9d967976.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,5015,1.2328925,3725.2,197.95999,BShvpHGgDk,com.sec.android.app.shealth,08598ba8-ae01-411c-b0dd-0e8b9d967976,1.69102E+12
d28c8c4f-08c6-4059-b31c-208f35b57932.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,6578,1.254471,4864.06,265.59,BShvpHGgDk,com.sec.android.app.shealth,d28c8c4f-08c6-4059-b31c-208f35b57932,1.69111E+12
70a6c5e6-e070-4307-b2c8-7bac86958e9f.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,3714,1.2430457,2771.64,147.05,BShvpHGgDk,com.sec.android.app.shealth,70a6c5e6-e070-4307-b2c8-7bac86958e9f,1.69119E+12
6c3ed8b1-ebd5-44df-9254-8df7c947073d.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,2320,1.2425386,1733.29,90.92,BShvpHGgDk,com.sec.android.app.shealth,6c3ed8b1-ebd5-44df-9254-8df7c947073d,1.69128E+12
35997b56-193e-44af-98ee-7d855bcf6957.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,4614,1.2176015,3416.46,180.98999,BShvpHGgDk,com.sec.android.app.shealth,35997b56-193e-44af-98ee-7d855bcf6957,1.69137E+12
527e08d6-5ed4-4891-a4bb-48797b9e1c95.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,4267,1.2159805,3174.92,169,BShvpHGgDk,com.sec.android.app.shealth,527e08d6-5ed4-4891-a4bb-48797b9e1c95,1.69145E+12
5104e216-0de6-4355-8814-520c2409e2b2.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,3859,1.2170309,2860.54,152.04,BShvpHGgDk,com.sec.android.app.shealth,5104e216-0de6-4355-8814-520c2409e2b2,1.69154E+12
85382a64-8b41-4739-838c-97cf12e44c01.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,11807,1.2621334,8540.32,495.97998,BShvpHGgDk,com.sec.android.app.shealth,85382a64-8b41-4739-838c-97cf12e44c01,1.69163E+12
e0481d48-cd18-43b5-b733-f3262419b378.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,6233,1.2605561,4630.64,251.12,BShvpHGgDk,com.sec.android.app.shealth,e0481d48-cd18-43b5-b733-f3262419b378,1.69171E+12
a3f98335-9a9a-4fd3-b928-2cb6a38a9a10.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,6604,1.2498802,4929.55,261.94,BShvpHGgDk,com.sec.android.app.shealth,a3f98335-9a9a-4fd3-b928-2cb6a38a9a10,1.6918E+12
fe10866f-12f6-4094-bd45-3053d64c4eae.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,2970,1.2518791,2216.8,116.189995,BShvpHGgDk,com.sec.android.app.shealth,fe10866f-12f6-4094-bd45-3053d64c4eae,1.69188E+12
9313b43f-da18-4150-a946-13d8ef70fa19.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,7721,1.2307535,5623.83,309.22,BShvpHGgDk,com.sec.android.app.shealth,9313b43f-da18-4150-a946-13d8ef70fa19,1.69197E+12
3d12947f-eb6e-472c-8aac-2af4b8fed3dd.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,3013,1.3095583,2270.85,119.259995,BShvpHGgDk,com.sec.android.app.shealth,3d12947f-eb6e-472c-8aac-2af4b8fed3dd,1.69206E+12
dbb259b8-38a9-4b37-a588-3475736fe906.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,6162,1.2431867,4508.86,248.86,BShvpHGgDk,com.sec.android.app.shealth,dbb259b8-38a9-4b37-a588-3475736fe906,1.69214E+12
675f5449-9b4c-40f9-b73a-7cd8dacbd00d.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,2760,1.2865939,2071.94,109.479996,BShvpHGgDk,com.sec.android.app.shealth,675f5449-9b4c-40f9-b73a-7cd8dacbd00d,1.69223E+12
b444bf22-e920-415c-b6a2-74ef8ca717a4.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,4251,1.2288442,3168.23,168.84,BShvpHGgDk,com.sec.android.app.shealth,b444bf22-e920-415c-b6a2-74ef8ca717a4,1.69232E+12
ece6837b-48e2-443e-a788-721068342674.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,4572,1.2245767,3349.6301,184.76999,BShvpHGgDk,com.sec.android.app.shealth,ece6837b-48e2-443e-a788-721068342674,1.6924E+12
c22256fe-4d0a-4471-8ef4-fd392f131e9e.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,4390,1.1565169,3222.57,174.08,BShvpHGgDk,com.sec.android.app.shealth,c22256fe-4d0a-4471-8ef4-fd392f131e9e,1.69249E+12
3f7427c9-fce6-42f3-9579-e6cf3d354cbc.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,5139,1.1946747,3803.01,204.46999,BShvpHGgDk,com.sec.android.app.shealth,3f7427c9-fce6-42f3-9579-e6cf3d354cbc,1.69258E+12
8747bcc1-6e09-4e2d-b4dd-4c5a31df626d.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,4793,1.220349,3573.32,191.03,BShvpHGgDk,com.sec.android.app.shealth,8747bcc1-6e09-4e2d-b4dd-4c5a31df626d,1.69266E+12
f5e5cf3e-d081-40f3-aaed-6ee7fe846bc8.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,5858,1.2192284,4369.67,237.89,BShvpHGgDk,com.sec.android.app.shealth,f5e5cf3e-d081-40f3-aaed-6ee7fe846bc8,1.69275E+12
dc55fc25-05cc-4636-afe2-8a80a7070be0.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,4648,1.1723416,3411.73,184.76,BShvpHGgDk,com.sec.android.app.shealth,dc55fc25-05cc-4636-afe2-8a80a7070be0,1.69284E+12
6d13541a-141b-4457-a6a2-87cd7aafbb9a.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,5226,1.2505215,3909.74,208.96999,BShvpHGgDk,com.sec.android.app.shealth,6d13541a-141b-4457-a6a2-87cd7aafbb9a,1.69292E+12
0ed5004d-b54d-4f13-9ee7-44b50e2e2c1c.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,1588,1.2564266,1189.73,62.649998,BShvpHGgDk,com.sec.android.app.shealth,0ed5004d-b54d-4f13-9ee7-44b50e2e2c1c,1.69301E+12
03985e3c-336b-47ba-a7df-15e568e26d73.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,2044,1.2360711,1521.61,79.759995,BShvpHGgDk,com.sec.android.app.shealth,03985e3c-336b-47ba-a7df-15e568e26d73,1.69309E+12
bfccdb35-2caf-473f-a2fa-b09e54d7affa.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,4627,1.309543,3494.17,183.48,BShvpHGgDk,com.sec.android.app.shealth,bfccdb35-2caf-473f-a2fa-b09e54d7affa,1.69318E+12
3fd8eb94-9e86-4161-a97d-6b46a12213a4.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,3092,1.3211967,2348.55,124.509995,BShvpHGgDk,com.sec.android.app.shealth,3fd8eb94-9e86-4161-a97d-6b46a12213a4,1.69327E+12
eb4c4d49-f252-4dc1-a770-e4557c0053b1.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,1796,1.2505987,1341.21,70.009995,BShvpHGgDk,com.sec.android.app.shealth,eb4c4d49-f252-4dc1-a770-e4557c0053b1,1.69335E+12
7881a68b-c69e-4e11-8df4-646173e505c8.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,7216,1.2515134,5181.08,305.36,BShvpHGgDk,com.sec.android.app.shealth,7881a68b-c69e-4e11-8df4-646173e505c8,1.69344E+12
b859dfa4-a9fd-4b01-a2e6-dd3174f6524e.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,8156,1.311428,6166.3496,327.74,BShvpHGgDk,com.sec.android.app.shealth,b859dfa4-a9fd-4b01-a2e6-dd3174f6524e,1.69353E+12
704efdb7-66bc-41a6-8092-7e491c4a89ec.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,4151,1.23364,3083.16,164.76999,BShvpHGgDk,com.sec.android.app.shealth,704efdb7-66bc-41a6-8092-7e491c4a89ec,1.69361E+12
0bcfcd05-9e59-4170-ab20-25198313f6d9.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,7165,1.376578,5511.8,294.11,BShvpHGgDk,com.sec.android.app.shealth,0bcfcd05-9e59-4170-ab20-25198313f6d9,1.6937E+12
fd8d515c-fe79-449d-a100-3a63cb94587b.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,8570,1.2809527,6433.5703,339.64996,BShvpHGgDk,com.sec.android.app.shealth,fd8d515c-fe79-449d-a100-3a63cb94587b,1.69379E+12
98b3f6b2-b617-4d72-8cb8-60d0be8d0cd9.binning_data.json,2/3/2024  11:25:47 AM,2/3/2024  11:25:47 AM,com.sec.android.app.shealth,0,5129,1.3234192,3888.87,205.90999,BShvpHGgDk,com.sec.android.app.shealth,98b3f6b2-b617-4d72-8cb8-60d0be8d0cd9,1.69387E+12
