start_timestamp,end_timestamp,ASIN,purchased_marketplace,preferred_marketplace,device_family,device_serial_number,device_software_version,content_type,total_reading_millis,    pageflips
2024-07-07T09:19:01Z,2024-07-07T09:19:11Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,9900,2
2024-07-07T09:19:47Z,2024-07-07T09:21:19Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,91700,7
2024-07-07T09:22:01Z,2024-07-07T09:22:19Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,18600,12
2024-07-07T09:22:21Z,2024-07-07T09:22:23Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,2100,4
2024-07-07T09:25:47Z,2024-07-07T09:25:56Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,8900,1
2024-07-07T09:31:36Z,2024-07-07T09:31:44Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,8000,1
2024-07-07T09:34:01Z,2024-07-07T09:34:07Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,5600,1
2024-07-07T09:42:27Z,2024-07-07T10:12:20Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,1793500,114
2024-07-07T10:46:27Z,2024-07-07T11:11:09Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,1482600,94
2024-07-07T11:20:56Z,2024-07-07T11:23:17Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,141000,15
2024-07-07T11:46:42Z,2024-07-07T11:47:24Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,41900,2
2024-07-07T12:07:06Z,2024-07-07T12:25:27Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,1101000,30
2024-07-07T12:35:05Z,2024-07-07T12:42:16Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,430600,32
2024-07-07T12:48:38Z,2024-07-07T12:59:58Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,679400,30
