start_timestamp,end_timestamp,ASIN,purchased_marketplace,preferred_marketplace,device_family,device_serial_number,device_software_version,content_type,total_reading_millis,    pageflips
2024-10-03T22:56:28Z,2024-10-03T22:57:49Z,0FCB149109D24F1FA04034BC16C244A7,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,80700,7
2024-10-03T22:58:02Z,2024-10-03T23:03:52Z,0FCB149109D24F1FA04034BC16C244A7,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,350000,36
2024-10-03T23:04:06Z,2024-10-03T23:20:19Z,0FCB149109D24F1FA04034BC16C244A7,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,972700,86
2024-10-03T23:21:39Z,2024-10-03T23:31:42Z,0FCB149109D24F1FA04034BC16C244A7,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,603100,50
2024-10-03T23:32:04Z,2024-10-03T23:36:24Z,0FCB149109D24F1FA04034BC16C244A7,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,260600,29
2024-10-03T23:40:09Z,2024-10-04T00:21:14Z,0FCB149109D24F1FA04034BC16C244A7,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,2465000,245
2024-10-04T00:21:48Z,2024-10-04T00:22:41Z,0FCB149109D24F1FA04034BC16C244A7,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,52200,11
2024-10-04T00:22:47Z,2024-10-04T00:24:58Z,0FCB149109D24F1FA04034BC16C244A7,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,131000,12
2024-10-04T00:25:06Z,2024-10-04T00:27:30Z,0FCB149109D24F1FA04034BC16C244A7,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,143700,12
2024-10-04T00:27:53Z,2024-10-04T00:28:41Z,0FCB149109D24F1FA04034BC16C244A7,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,48300,8
2024-10-04T00:29:21Z,2024-10-04T01:15:01Z,0FCB149109D24F1FA04034BC16C244A7,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,2739800,361
2024-10-04T01:15:37Z,2024-10-04T01:16:19Z,0FCB149109D24F1FA04034BC16C244A7,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,42400,12
2024-10-04T01:16:55Z,2024-10-04T01:17:39Z,0FCB149109D24F1FA04034BC16C244A7,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,43500,5
2024-10-04T01:19:08Z,2024-10-04T01:20:29Z,0FCB149109D24F1FA04034BC16C244A7,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,81100,14
2024-10-04T01:21:15Z,2024-10-04T01:21:45Z,0FCB149109D24F1FA04034BC16C244A7,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,30600,5
2024-10-04T01:22:35Z,2024-10-04T01:23:12Z,0FCB149109D24F1FA04034BC16C244A7,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,37600,4
2024-10-04T01:23:55Z,2024-10-04T01:26:09Z,0FCB149109D24F1FA04034BC16C244A7,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,133600,6
2024-10-04T01:26:25Z,2024-10-04T01:27:24Z,0FCB149109D24F1FA04034BC16C244A7,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,58600,6
2024-10-04T01:27:48Z,2024-10-04T01:28:14Z,0FCB149109D24F1FA04034BC16C244A7,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,26400,5
2024-10-04T01:28:29Z,2024-10-04T01:30:38Z,0FCB149109D24F1FA04034BC16C244A7,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,128600,24
2024-10-04T01:31:12Z,2024-10-04T01:45:07Z,0FCB149109D24F1FA04034BC16C244A7,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,834800,61
2024-10-04T01:46:34Z,2024-10-04T01:48:42Z,0FCB149109D24F1FA04034BC16C244A7,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,128400,13
2024-10-04T01:48:56Z,2024-10-04T01:50:42Z,0FCB149109D24F1FA04034BC16C244A7,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,106700,13
2024-10-04T06:56:32Z,2024-10-04T06:57:16Z,0FCB149109D24F1FA04034BC16C244A7,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,43900,18
2024-10-04T08:21:58Z,2024-10-04T08:22:00Z,0FCB149109D24F1FA04034BC16C244A7,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,2100,2
2024-10-04T08:57:24Z,2024-10-04T08:58:58Z,0FCB149109D24F1FA04034BC16C244A7,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,94100,8
2024-10-04T09:22:10Z,2024-10-04T09:22:14Z,0FCB149109D24F1FA04034BC16C244A7,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,4500,1
2024-10-04T09:27:58Z,2024-10-04T09:28:56Z,BAFC76DDFD0C41EDBAA2F3C3D84A6D80,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,58300,1
2024-10-04T10:19:17Z,2024-10-04T10:19:21Z,BAFC76DDFD0C41EDBAA2F3C3D84A6D80,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,4200,1
2024-10-04T10:19:30Z,2024-10-04T10:19:45Z,A8533510B4CD4850B89297DAB3F5370B,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,15400,6
2024-10-04T10:51:36Z,2024-10-04T10:58:54Z,A8533510B4CD4850B89297DAB3F5370B,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,437700,35
2024-10-04T11:05:11Z,2024-10-04T11:22:54Z,A8533510B4CD4850B89297DAB3F5370B,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,1063100,137
2024-10-04T11:23:22Z,2024-10-04T11:24:35Z,A8533510B4CD4850B89297DAB3F5370B,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,72700,11
